gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('persona_persona_NOUN', 'onesta_onesto_ADJ')	5	persona onesta	persona	onesta	persona	onesto	NOUN	ADJ	
('essere_essere_AUX', 'innamorata_innamorare_VERB')	5	essere innamorata	essere	innamorata	essere	innamorare	AUX	VERB	
('già_già_ADV', 'un_uno_DET')	5	già un	già	un	già	uno	ADV	DET	
('sento_sentire_VERB', 'piuttosto_piuttosto_ADV')	5	sento piuttosto	sento	piuttosto	sentire	piuttosto	VERB	ADV	
('leggete_leggere_VERB', 'il_il_DET')	5	leggete il	leggete	il	leggere	il	VERB	DET	
('a_a_ADP', 'respirare_respirare_VERB')	5	a malapena a respirare	a	respirare	a	respirare	ADP	VERB	
('è_essere_AUX', 'contrario_contrario_ADJ')	5	è contrario	è	contrario	essere	contrario	AUX	ADJ	
('un_uno_DET', 'tuo_tuo_DET')	5	un tuo	un	tuo	uno	tuo	DET	DET	
('mio_mio_DET', 'agio_agio_NOUN')	5	mio agio	mio	agio	mio	agio	DET	NOUN	
('sarà_essere_AUX', 'alla_a_ADP')	5	sarà alla	sarà	alla	essere	a	AUX	ADP	
('zoo_zoo_NOUN', 'è_essere_AUX')	5	zoo è	zoo	è	zoo	essere	NOUN	AUX	
('ha_avere_AUX', 'colpita_colpire_VERB')	5	ha colpita	ha	colpita	avere	colpire	AUX	VERB	
('tu_tu_PRON', 'venga_venire_VERB')	5	tu venga	tu	venga	tu	venire	PRON	VERB	
('di_di_ADP', 'iniziare_iniziare_VERB')	5	di iniziare	di	iniziare	di	iniziare	ADP	VERB	
('è_essere_AUX', 'fortunata_fortunato_ADJ')	5	è fortunata	è	fortunata	essere	fortunato	AUX	ADJ	
('nuova_nuovo_ADJ', 'vita_vita_NOUN')	5	nuova vita	nuova	vita	nuovo	vita	ADJ	NOUN	
('bambino_bambino_NOUN', 'è_essere_AUX')	5	bambino è	bambino	è	bambino	essere	NOUN	AUX	
('di_di_ADP', 'uno_uno_DET')	5	di uno	di	uno	di	uno	ADP	DET	
('ad_a_ADP', 'alzarmi_alzare_VERB')	5	ad alzarmi	ad	alzarmi	a	alzare	ADP	VERB	
('di_di_ADP', 'sandwich_sandwich_NOUN')	5	di sandwich	di	sandwich	di	sandwich	ADP	NOUN	
('non_non_ADV', 'vanno_andare_VERB')	5	non vanno	non	vanno	non	andare	ADV	VERB	
('controllare_controllare_VERB', 'le_il_DET')	5	controllare le	controllare	le	controllare	il	VERB	DET	
('già_già_ADV', 'una_uno_PRON')	5	già una	già	una	già	uno	ADV	PRON	
('piaceva_piacere_VERB', 'molto_molto_ADV')	5	piaceva molto	piaceva	molto	piacere	molto	VERB	ADV	
('dal_da_ADP', 'virus_virus_NOUN')	5	dal virus	dal	virus	da	virus	ADP	NOUN	
