gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2	translation_en
('la_la_PRON', 'troveremo_trovare_VERB')	6	la troveremo	la	troveremo	la	trovare	PRON	VERB	
('che_che_SCONJ', 'abbiate_avere_VERB')	6	che abbiate	che	abbiate	che	avere	SCONJ	VERB	
('comprato_comprare_VERB', 'a_a_ADP')	6		comprato	a	comprare	a	VERB	ADP	
('dichiara_dichiarare_VERB', 'di_di_ADP')	6	di	dichiara	di	dichiarare	di	VERB	ADP	
('stazione_stazione_NOUN', 'di_di_ADP')	6	stazione di	stazione	di	stazione	di	NOUN	ADP	
('questo_questo_DET', 'fine_fine_NOUN')	6	questo fine	questo	fine	questo	fine	DET	NOUN	
('sia_essere_AUX', 'colpevole_colpevole_ADJ')	6	sia colpevole	sia	colpevole	essere	colpevole	AUX	ADJ	
('gli_gli_PRON', 'piacevano_piacere_VERB')	6	gli piacevano	gli	piacevano	gli	piacere	PRON	VERB	
('suo_suo_DET', 'pasto_pasto_NOUN')	6	suo pasto	suo	pasto	suo	pasto	DET	NOUN	
('la_il_DET', 'battaglia_battaglia_NOUN')	6	la battaglia	la	battaglia	il	battaglia	DET	NOUN	
"(""dell'_di_ADP"", 'esperanto_esperanto_NOUN')"	6	dell'esperanto	dell'	esperanto	di	esperanto	ADP	NOUN	
('vista_vedere_VERB', 'danzare_danzare_VERB')	6	vista danzare	vista	danzare	vedere	danzare	VERB	VERB	
('altro_altro_ADJ', 'bicchiere_bicchiere_NOUN')	6	altro bicchiere	altro	bicchiere	altro	bicchiere	ADJ	NOUN	
('quanto_quanto_ADV', 'lei_lei_PRON')	6	quanto lei	quanto	lei	quanto	lei	ADV	PRON	
('o_o_CCONJ', 'un_uno_DET')	6		o	un	o	uno	CCONJ	DET	
"(""l'_il_DET"", 'alibi_alibo_NOUN')"	6	l'alibi	l'	alibi	il	alibo	DET	NOUN	
('se_se_SCONJ', 'avete_avere_VERB')	6	se avete	se	avete	se	avere	SCONJ	VERB	
('uno_uno_DET', 'zoo_zoo_NOUN')	6	uno zoo	uno	zoo	uno	zoo	DET	NOUN	
('inglese_inglese_NOUN', 'non_non_ADV')	6	inglese non	inglese	non	inglese	non	NOUN	ADV	
('questo_questo_PRON', 'sarà_essere_AUX')	6	questo sarà	questo	sarà	questo	essere	PRON	AUX	
('di_di_ADP', 'blu_blu_NOUN')	6	di blu	di	blu	di	blu	ADP	NOUN	
('poteva_potere_AUX', 'fare_fare_VERB')	6	poteva fare	poteva	fare	potere	fare	AUX	VERB	
('è_essere_AUX', 'pesante_pesante_ADJ')	6	è pesante	è	pesante	essere	pesante	AUX	ADJ	
('volete_volere_AUX', 'essere_essere_AUX')	6	volete essere	volete	essere	volere	essere	AUX	AUX	
('sua_suo_DET', 'uniforme_uniforme_NOUN')	6	sua uniforme	sua	uniforme	suo	uniforme	DET	NOUN	
('voglio_volere_AUX', 'tornare_tornare_VERB')	6	voglio tornare	voglio	tornare	volere	tornare	AUX	VERB	
('acqua_acqua_NOUN', 'in_in_ADP')	6	acqua in	acqua	in	acqua	in	NOUN	ADP	
('farà_fare_VERB', 'per_per_ADP')	6	farà per	farà	per	fare	per	VERB	ADP	
