gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('sono_essere_AUX', 'il_il_DET', 'tuo_tuo_DET')	10	sono il tuo	sono	il	tuo	essere	il	tuo	AUX	DET	DET	
('questi_questo_PRON', 'sono_essere_AUX', 'i_il_DET')	10	questi	questi	sono	i	questo	essere	il	PRON	AUX	DET	
('insegnante_insegnante_NOUN', 'di_di_ADP', 'francese_francese_NOUN')	10	insegnante di francese	insegnante	di	francese	insegnante	di	francese	NOUN	ADP	NOUN	
('si_si_PRON', 'è_essere_AUX', 'divertito_divertire_VERB')	10	si è divertito	si	è	divertito	si	essere	divertire	PRON	AUX	VERB	
('occhiali_occhiale_NOUN', 'da_da_ADP', 'sole_sole_NOUN')	10	occhiali da sole	occhiali	da	sole	occhiale	da	sole	NOUN	ADP	NOUN	
('suo_suo_DET', 'nuovo_nuovo_ADJ', 'lavoro_lavoro_NOUN')	10	suo nuovo lavoro	suo	nuovo	lavoro	suo	nuovo	lavoro	DET	ADJ	NOUN	
('non_non_ADV', 'vi_vi_PRON', 'preoccupate_preoccupare_VERB')	10	non vi preoccupate	non	vi	preoccupate	non	vi	preoccupare	ADV	PRON	VERB	
('piacciono_piacere_VERB', 'i_il_DET', 'film_film_NOUN')	10	piacciono i film	piacciono	i	film	piacere	il	film	VERB	DET	NOUN	
('non_non_ADV', 'siamo_essere_AUX', 'ancora_ancora_ADV')	10	non siamo ancora	non	siamo	ancora	non	essere	ancora	ADV	AUX	ADV	
"(""l'_lo_PRON"", 'abbia_avere_AUX', 'fatto_fare_VERB')"	10	l'abbia fatto	l'	abbia	fatto	lo	avere	fare	PRON	AUX	VERB	
('ho_avere_AUX', 'chiesto_chiedere_VERB', 'loro_loro_PRON')	10	ho chiesto loro	ho	chiesto	loro	avere	chiedere	loro	AUX	VERB	PRON	
('ricevuto_ricevere_VERB', 'una_uno_DET', 'lettera_lettera_NOUN')	10	ricevuto una lettera	ricevuto	una	lettera	ricevere	uno	lettera	VERB	DET	NOUN	
('le_il_DET', 'sue_suo_DET', 'figlie_figlia_NOUN')	10	le sue figlie	le	sue	figlie	il	suo	figlia	DET	DET	NOUN	
('in_in_ADP', 'prestito_prestito_NOUN', 'la_il_DET')	10	in prestito la	in	prestito	la	in	prestito	il	ADP	NOUN	DET	
('piace_piacere_VERB', 'il_il_DET', 'vino_vino_NOUN')	10	piace il vino	piace	il	vino	piacere	il	vino	VERB	DET	NOUN	
('che_che_DET', 'cosa_cosa_PRON', 'le_le_PRON')	10	che cosa le	che	cosa	le	che	cosa	le	DET	PRON	PRON	
('io_io_PRON', 'sto_essere_AUX', 'aspettando_aspettare_VERB')	10	io sto aspettando	io	sto	aspettando	io	essere	aspettare	PRON	AUX	VERB	
('a_a_ADP', 'loro_loro_PRON', 'piace_piacere_VERB')	10	a loro piace	a	loro	piace	a	loro	piacere	ADP	PRON	VERB	
('la_il_DET', 'musica_musica_NOUN', 'classica_classico_ADJ')	10	la musica classica	la	musica	classica	il	musica	classico	DET	NOUN	ADJ	
('i_il_DET', 'loro_loro_DET', 'cani_cane_NOUN')	10	i loro cani	i	loro	cani	il	loro	cane	DET	DET	NOUN	
('perché_perché_ADV', 'non_non_ADV', 'si_si_PRON')	10	perché non si	perché	non	si	perché	non	si	ADV	ADV	PRON	
('detto_dire_VERB', 'che_che_SCONJ', 'stava_stare_AUX')	10	detto che stava	detto	che	stava	dire	che	stare	VERB	SCONJ	AUX	
('che_che_PRON', 'è_essere_AUX', 'meglio_meglio_ADV')	10	che è meglio	che	è	meglio	che	essere	meglio	PRON	AUX	ADV	
('è_essere_AUX', 'meglio_meglio_ADV', 'per_per_ADP')	10	è meglio per	è	meglio	per	essere	meglio	per	AUX	ADV	ADP	
('la_il_DET', 'casa_casa_NOUN', 'è_essere_AUX')	10	la casa è	la	casa	è	il	casa	essere	DET	NOUN	AUX	
('è_essere_AUX', 'troppo_troppo_ADV', 'giovane_giovane_ADJ')	10	è troppo giovane	è	troppo	giovane	essere	troppo	giovane	AUX	ADV	ADJ	
('non_non_ADV', 'lo_lo_PRON', 'farei_fare_VERB')	10	non lo farei	non	lo	farei	non	lo	fare	ADV	PRON	VERB	
('mio_mio_DET', 'migliore_migliore_ADJ', 'amico_amico_NOUN')	10	mio migliore amico	mio	migliore	amico	mio	migliore	amico	DET	ADJ	NOUN	
('che_che_SCONJ', 'suo_suo_DET', 'padre_padre_NOUN')	10	che suo padre	che	suo	padre	che	suo	padre	SCONJ	DET	NOUN	
('dovresti_dovere_AUX', 'parlare_parlare_VERB', 'con_con_ADP')	10	dovresti parlare con	dovresti	parlare	con	dovere	parlare	con	AUX	VERB	ADP	
('del_di_ADP', 'vostro_vostro_DET', 'aiuto_aiuto_NOUN')	10	del vostro aiuto	del	vostro	aiuto	di	vostro	aiuto	ADP	DET	NOUN	
('tu_tu_PRON', 'non_non_ADV', 'puoi_potere_AUX')	10	tu non puoi	tu	non	puoi	tu	non	potere	PRON	ADV	AUX	
('più_più_ADV', 'veloce_veloce_ADJ', 'di_di_ADP')	10	più veloce di	più	veloce	di	più	veloce	di	ADV	ADJ	ADP	
('è_essere_AUX', 'il_il_DET', 'libro_libro_NOUN')	10	è il libro	è	il	libro	essere	il	libro	AUX	DET	NOUN	
('me_me_PRON', 'non_non_ADV', 'piacciono_piacere_VERB')	10	me non piacciono	me	non	piacciono	me	non	piacere	PRON	ADV	VERB	
"('un_uno_DET', 'bicchiere_bicchiere_NOUN', ""d'_di_ADP"")"	10	un bicchiere d'	un	bicchiere	d'	uno	bicchiere	di	DET	NOUN	ADP	
"('sa_sapere_VERB', ""dov'_dove_ADV"", 'è_essere_AUX')"	10	sa dov'è	sa	dov'	è	sapere	dove	essere	VERB	ADV	AUX	
('sono_essere_AUX', 'andate_andare_VERB', 'a_a_ADP')	10	sono a	sono	andate	a	essere	andare	a	AUX	VERB	ADP	
('nella_in_ADP', 'squadra_squadra_NOUN', 'di_di_ADP')	10	nella squadra di	nella	squadra	di	in	squadra	di	ADP	NOUN	ADP	
('non_non_ADV', 'ho_avere_VERB', 'nulla_nulla_PRON')	10	non ho nulla	non	ho	nulla	non	avere	nulla	ADV	VERB	PRON	
('detto_dire_VERB', 'che_che_SCONJ', 'avevano_avere_VERB')	10	detto che avevano	detto	che	avevano	dire	che	avere	VERB	SCONJ	VERB	
('avrà_avere_VERB', 'bisogno_bisogno_NOUN', 'di_di_ADP')	10	avrà bisogno di	avrà	bisogno	di	avere	bisogno	di	VERB	NOUN	ADP	
('riusciva_riuscire_VERB', 'a_a_ADP', 'trovare_trovare_VERB')	10	riusciva a trovare	riusciva	a	trovare	riuscire	a	trovare	VERB	ADP	VERB	
('lei_lei_PRON', 'è_essere_AUX', 'mai_mai_ADV')	10	lei è mai	lei	è	mai	lei	essere	mai	PRON	AUX	ADV	
('ha_avere_AUX', 'comprato_comprare_VERB', 'dei_di_ADP')	10	ha comprato dei	ha	comprato	dei	avere	comprare	di	AUX	VERB	ADP	
('lo_lo_PRON', 'dovrebbe_dovere_AUX', 'fare_fare_VERB')	10	lo dovrebbe fare	lo	dovrebbe	fare	lo	dovere	fare	PRON	AUX	VERB	
('andare_andare_VERB', 'da_da_ADP', 'solo_solo_ADJ')	10	andare da solo	andare	da	solo	andare	da	solo	VERB	ADP	ADJ	
('un_uno_DET', 'libro_libro_NOUN', 'in_in_ADP')	10	un libro in	un	libro	in	uno	libro	in	DET	NOUN	ADP	
('è_essere_AUX', 'stato_essere_AUX', 'in_in_ADP')	10	è stato in	è	stato	in	essere	essere	in	AUX	AUX	ADP	
