term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash
uomo,True,uomo,man,noun,man,"core,people",,,masculine,singular,,,False,False,False,,,,,irregular plural 'uomini',Cerco uomo onesto.,I am looking for an honest man.,fa89cb791862bfa39cc443f5f070d89209a9c198e38de38644bc7adeeb49a9e1,f1875c177e57bf50190b7cb5815dae35ef3a2a3c3b9615c3b77229b8bdd2c1d8
un uomo,False,uomo,man,noun,a man,"core,people",,,masculine,singular,,,False,False,False,indefinite,un,un,,,Vedo un uomo alla porta.,I see a man at the door.,ad4b9075a38e04fbd3f4817cf56aca1043c4e318d62e1f8ccc69dde8021bda3e,e84564cb7dbf23114ac567614e9d14b4bf46f882e9e3c777058346ca061d11cc
l'uomo,False,uomo,man,noun,the man,"core,people",,,masculine,singular,,,False,False,False,definite,l',l',,before vowels,L'uomo parla piano.,The man speaks softly.,40f29c3d126ad6cb618f96c48204ea32f37e39140049b9fe3618d65b52c48da6,8fc2a76e3b92be2b71ae3cf631d41ce6d67d891924b6549b8beb12358228cb7e
uomini,False,uomo,man,noun,men,"core,people",,,masculine,plural,,,False,False,False,,,,,irregular plural,Uomini diversi hanno opinioni diverse.,Different men have different opinions.,9cfae6a36f8a91094ad8b7e3714997f10ac7f3c41791216250fd5c6a6af03df1,55f473a77f1bb85755022dff2b1ce405808428f4ca828e0539b50de2fc2eb1a1
gli uomini,False,uomo,man,noun,the men,"core,people",,,masculine,plural,,,False,False,False,definite,gli,gli,,,Gli uomini sono arrivati.,The men have arrived.,1f8f2cb577f9388b7b17738aece8c7bf8a0737a0e533b676a494694d046bf968,66fa4c5923cda709a4d349690ef89b072d98db974f126e477e4c39b70704527a
degli uomini,False,uomo,man,noun,some men,"core,people",,,masculine,plural,,,False,False,False,indefinite,gli,degli,di,partitive plural form,Ho parlato con degli uomini.,I spoke with some men.,595c334f7027574093979dba2df692eda4b525548846cf3c15c5d7f6eaa7dc8b,15be3cea4cd55dd8b3cf7d0479f67aa8078ac692ae107717737995e338b05053
dell'uomo,False,uomo,man,noun,of the man,"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',dell',di,contraction of di + l',Parliamo dell'uomo.,We are talking about the man.,b454d724e5b21c566f90df16820543ef9754a1a60acdf734152e0d9d3c4ed648,a04b0a1cb948430470168ce94b5e1c6c3919a4a76724a75aa487c14d0081d5c0
all'uomo,False,uomo,man,noun,to the man,"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',all',a,contraction of a + l',Mi avvicino all'uomo.,I approach the man.,96d128329ee5f7ed7e2d37879f07c7edb7a109887b7c7b7be87cd856ed4da854,59b0e3b1575c56336a26ff796128e47260d989c6d32a0678cd15d5bbfb34d4a9
dall'uomo,False,uomo,man,noun,from the man,"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',dall',da,contraction of da + l',Prendo il pacco dall'uomo.,I get the package from the man.,07d832f9f4908cccba0168074e6927507280216a080a81358a153fd903f6286f,b28e27c9fa93c5c4072645dfad6bf5835935835aebd3e5ac6e4c7b0a40d02aa2
nell'uomo,False,uomo,man,noun,in the man,"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',nell',in,contraction of in + l',Il virus si sviluppa nell'uomo.,The virus develops in humans.,9cd1618b89c8747af5be8a8c6c499e8327581c28a8a1a52ff674e7c4f064083a,0bf9feede343333b5d7df55968447d914d76808a369ebf4c188da379d32c3774
sull'uomo,False,uomo,man,noun,about the man,"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',sull',su,contraction of su + l',Ho letto un libro sull'uomo moderno.,I read a book about modern man.,29fcf9e48103abf562b2c5c2a97b90966694771990187c6f04953fe1318779b2,899d9b7a45690defbb4bc3f0dd623afc75118fe4737f3e8df3c4d9d38e297d86
con l'uomo,False,uomo,man,noun,with the man,"core,people",,,masculine,singular,,,False,False,False,articulated_preposition,l',con l',con,no contraction,Parlo con l'uomo.,I talk with the man.,69ba5f26d99a8d03e7cb763e2070398ca88af9045e42722f6c4d8fe78ab313f2,dbafbd2fabce97e05ef3a4eca6f2382d0fd3a2fca77a1007417ec04fc55ef2f5
degli uomini,False,uomo,man,noun,of the men,"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,degli,di,contraction of di + gli,Conosco le storie degli uomini.,I know the stories of the men.,595c334f7027574093979dba2df692eda4b525548846cf3c15c5d7f6eaa7dc8b,e23f93b10a46cdaef494ef26d8c05dc526965880d4495010edc760129b2b2b7f
agli uomini,False,uomo,man,noun,to the men,"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,agli,a,contraction of a + gli,Scrivo agli uomini del team.,I write to the men of the team.,c086786c7a545b16af82ee72e40e19375c2f3b8e4dec8a0f2138e020166d8ccb,51d02d89357111c0193ddc108ab76edae1ceac12400bc12271d8e3eaed91cb46
dagli uomini,False,uomo,man,noun,from the men,"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,dagli,da,contraction of da + gli,Le regole sono decise dagli uomini.,The rules are decided by the men.,59dd42c9d0ff5371c3a984e7e3a8a6f644c522c93a018b589faad6710c018190,fa87aaec177d13c43c4319fc69e63c5cf0b88566dd25a8f676ee6102d9fb74ae
negli uomini,False,uomo,man,noun,in men,"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,negli,in,contraction of in + gli,Il farmaco funziona negli uomini.,The drug works in men.,df4cee324c821b80226ee7326ed39d4afa505d33c7190e22b247acb5c46d082e,23433119816f338afa3e5b67bd32880f8feea9eefd2f5e9418de2e40be6786fb
sugli uomini,False,uomo,man,noun,about the men,"core,people",,,masculine,plural,,,False,False,False,articulated_preposition,gli,sugli,su,contraction of su + gli,Ci sono studi sugli uomini anziani.,There are studies about elderly men.,12494fe5a9ff142a4f55ff1e2c3ee8b471eb43ef214efea3851b34f9a375c2b7,c775490621a5bad8bdd8a7cdead136ac1ae630733f1f88e909ed35ba867c89a4
