term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
ricompensare,True,ricompensare,to reward,verb,to reward,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb,Voglio ricompensare il tuo aiuto.,I want to reward your help.
ricompensando,False,ricompensare,to reward,verb,rewarding,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto ricompensando i volontari.,I am rewarding the volunteers.
ricompensato,False,ricompensare,to reward,verb,rewarded,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle; masculine singular,L'ho ricompensato.,I rewarded him.
ricompensata,False,ricompensare,to reward,verb,rewarded,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle; feminine singular,L'ho ricompensata.,I rewarded her.
ricompensati,False,ricompensare,to reward,verb,rewarded,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle; masculine plural,Li ho ricompensati.,I rewarded them.
ricompensate,False,ricompensare,to reward,verb,rewarded,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle; feminine plural,Le ho ricompensate.,I rewarded them.
ricompenso,False,ricompensare,to reward,verb,I reward,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Ricompenso chi lavora bene.,I reward those who work well.
ricompensi,False,ricompensare,to reward,verb,you reward,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Ricompensi sempre il merito.,You always reward merit.
ricompensa,False,ricompensare,to reward,verb,he rewards/she rewards/you (formal) reward,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',L'azienda ricompensa i dipendenti.,The company rewards the employees.
ricompensiamo,False,ricompensare,to reward,verb,we reward,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Ricompensiamo i vincitori.,We reward the winners.
ricompensate,False,ricompensare,to reward,verb,you (plural) reward,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi ricompensate gli sforzi.,You (plural) reward the efforts.
ricompensano,False,ricompensare,to reward,verb,they reward,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro ricompensano la fedeltà.,They reward loyalty.
ricompensavo,False,ricompensare,to reward,verb,I was rewarding,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Ricompensavo spesso i migliori.,I was often rewarding the best.
ricompensavi,False,ricompensare,to reward,verb,you were rewarding,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Ricompensavi i tuoi studenti.,You were rewarding your students.
ricompensava,False,ricompensare,to reward,verb,he was rewarding/she was rewarding/you (formal) were rewarding,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Ricompensava chi aiutava.,He was rewarding those who helped.
ricompensavamo,False,ricompensare,to reward,verb,we were rewarding,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Ricompensavamo tutti.,We were rewarding everyone.
ricompensavate,False,ricompensare,to reward,verb,you (plural) were rewarding,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Ricompensavate raramente.,You (plural) were rewarding rarely.
ricompensavano,False,ricompensare,to reward,verb,they were rewarding,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Ricompensavano raramente.,They were rewarding rarely.
ho ricompensato,False,ricompensare,to reward,verb,I have rewarded,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'ricompensato',Ho ricompensato il team.,I have rewarded the team.
hai ricompensato,False,ricompensare,to reward,verb,you have rewarded,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'ricompensato',Hai ricompensato tua sorella.,You have rewarded your sister.
ha ricompensato,False,ricompensare,to reward,verb,he has rewarded/she has rewarded/you (formal) have rewarded,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha ricompensato i volontari.,He has rewarded the volunteers.
abbiamo ricompensato,False,ricompensare,to reward,verb,we have rewarded,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'ricompensato',Abbiamo ricompensato tutti.,We have rewarded everyone.
avete ricompensato,False,ricompensare,to reward,verb,you (plural) have rewarded,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'ricompensato',Avete ricompensato i clienti.,You (plural) have rewarded the customers.
hanno ricompensato,False,ricompensare,to reward,verb,they have rewarded,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'ricompensato',Hanno ricompensato il coraggio.,They have rewarded courage.
